Station,Year,Month,Day,Maximum temparature (celcius),Minimum temparature (celcius),Rainfall (millimetres)
AU_QLD_098,2013,10,23,21,7,53.3
AU_QLD_098,2013,10,24,17,10,47.4
AU_QLD_098,2013,10,25,24,9,384.5
AU_QLD_098,2013,10,26,4,-4,146.8
AU_QLD_098,2013,10,27,20,10,236.4
AU_QLD_098,2013,10,28,3,-3,276.8
AU_QLD_098,2013,10,29,39,29,290.5
AU_QLD_098,2013,10,30,14,4,159.0
AU_QLD_098,2013,10,31,2,-5,252.6
AU_QLD_098,2013,11,01,37,24,79.2
AU_QLD_098,2013,11,02,24,12,361.0
AU_QLD_098,2013,11,03,29,19,355.7
AU_QLD_098,2013,11,04,20,1,102.5
AU_QLD_098,2013,11,05,10,2,217.2
AU_QLD_098,2013,11,06,14,4,197.4
AU_QLD_098,2013,11,07,38,18,133.3
AU_QLD_098,2013,11,08,6,-2,9.7
AU_QLD_098,2013,11,09,32,12,394.3
AU_QLD_098,2013,11,10,31,-4,24.6
AU_QLD_098,2013,11,11,37,0,30.4
AU_QLD_098,2013,11,12,5,-1,167.0
AU_QLD_098,2013,11,13,19,-4,346.7
AU_QLD_098,2013,11,14,7,-5,97.3
AU_QLD_098,2013,11,15,8,-4,312.1
AU_QLD_098,2013,11,16,5,-2,144.1
AU_QLD_098,2013,11,17,7,0,3.6
AU_QLD_098,2013,11,18,10,2,66.2
AU_QLD_098,2013,11,19,10,-4,137.2
AU_QLD_098,2013,11,20,34,7,212.1
AU_QLD_098,2013,11,21,0,-3,380.3
AU_QLD_098,2013,11,22,29,7,138.3
AU_QLD_098,2013,11,23,8,-4,396.5
AU_QLD_098,2013,11,24,26,-3,85.3
AU_QLD_098,2013,11,25,36,13,174.5
AU_QLD_098,2013,11,26,12,6,26.7
AU_QLD_098,2013,11,27,39,26,136.6
AU_QLD_098,2013,11,28,16,1,209.7
AU_QLD_098,2013,11,29,31,1,274.3
AU_QLD_098,2013,11,30,28,14,307.4
AU_QLD_098,2013,12,01,35,11,133.6
AU_QLD_098,2013,12,02,18,6,267.1
AU_QLD_098,2013,12,03,20,0,303.2
AU_QLD_098,2013,12,04,34,27,182.0
AU_QLD_098,2013,12,05,24,6,253.4
AU_QLD_098,2013,12,06,27,18,2.7
AU_QLD_098,2013,12,07,18,2,176.2
AU_QLD_098,2013,12,08,26,8,210.1
AU_QLD_098,2013,12,09,11,-1,280.5
AU_QLD_098,2013,12,10,0,-9,391.2
AU_QLD_098,2013,12,11,4,-4,107.4
AU_QLD_098,2013,12,12,7,-4,72.2
AU_QLD_098,2013,12,13,1,-5,142.5
AU_QLD_098,2013,12,14,37,10,395.0
AU_QLD_098,2013,12,15,30,-2,186.6
AU_QLD_098,2013,12,16,24,10,57.8
AU_QLD_098,2013,12,17,37,-2,120.5
AU_QLD_098,2013,12,18,32,10,29.7
AU_QLD_098,2013,12,19,30,7,309.8
AU_QLD_098,2013,12,20,16,7,5.3
AU_QLD_098,2013,12,21,21,-2,126.1
AU_QLD_098,2013,12,22,5,-5,191.2
AU_QLD_098,2013,12,23,24,7,196.1
AU_QLD_098,2013,12,24,28,-2,237.1
AU_QLD_098,2013,12,25,22,5,25.5
AU_QLD_098,2013,12,26,16,-4,81.7
AU_QLD_098,2013,12,27,0,-2,385.1
AU_QLD_098,2013,12,28,17,-4,353.5
AU_QLD_098,2013,12,29,10,0,66.8
AU_QLD_098,2013,12,30,29,8,211.6
AU_QLD_098,2013,12,31,35,26,83.6
AU_QLD_098,2014,01,01,2,-4,241.0
AU_QLD_098,2014,01,02,8,0,16.4
AU_QLD_098,2014,01,03,1,-5,86.8
AU_QLD_098,2014,01,04,28,11,52.2
AU_QLD_098,2014,01,05,29,19,63.0
AU_QLD_098,2014,01,06,35,23,332.2
AU_QLD_098,2014,01,07,1,-5,11.3
AU_QLD_098,2014,01,08,2,-5,74.6
AU_QLD_098,2014,01,09,5,-1,171.7
AU_QLD_098,2014,01,10,17,-4,112.6
AU_QLD_098,2014,01,11,1,-5,274.6
AU_QLD_098,2014,01,12,16,2,32.4
AU_QLD_098,2014,01,13,8,0,69.3
AU_QLD_098,2014,01,14,20,8,386.1
AU_QLD_098,2014,01,15,22,3,315.5
AU_QLD_098,2014,01,16,35,22,174.4
AU_QLD_098,2014,01,17,18,1,157.4
AU_QLD_098,2014,01,18,27,4,189.2
AU_QLD_098,2014,01,19,20,9,375.1
AU_QLD_098,2014,01,20,7,1,91.6
AU_QLD_098,2014,01,21,7,-2,165.3
AU_QLD_098,2014,01,22,17,11,376.3
AU_QLD_098,2014,01,23,32,2,70.6
AU_QLD_098,2014,01,24,8,0,114.5
AU_QLD_098,2014,01,25,4,-5,300.7
AU_QLD_098,2014,01,26,28,-2,379.8
AU_QLD_098,2014,01,27,14,5,26.7
AU_QLD_098,2014,01,28,12,-1,57.7
AU_QLD_098,2014,01,29,14,2,228.5
AU_QLD_098,2014,01,30,14,1,128.7
AU_QLD_098,2014,01,31,18,2,305.3
AU_QLD_098,2014,02,01,39,17,154.4
AU_QLD_098,2014,02,02,8,-3,220.4
AU_QLD_098,2014,02,03,38,17,319.7
AU_QLD_098,2014,02,04,17,2,334.1
AU_QLD_098,2014,02,05,5,-2,108.8
AU_QLD_098,2014,02,06,16,0,357.0
AU_QLD_098,2014,02,07,7,1,272.0
AU_QLD_098,2014,02,08,1,-5,352.4
AU_QLD_098,2014,02,09,35,13,74.1
AU_QLD_098,2014,02,10,26,9,1.2
AU_QLD_098,2014,02,11,23,17,236.1
AU_QLD_098,2014,02,12,28,8,25.2
AU_QLD_098,2014,02,13,21,11,74.3
AU_QLD_098,2014,02,14,10,3,110.0
AU_QLD_098,2014,02,15,32,15,203.7
AU_QLD_098,2014,02,16,32,18,327.0
AU_QLD_098,2014,02,17,23,1,54.6
AU_QLD_098,2014,02,18,20,-2,270.4
AU_QLD_098,2014,02,19,9,3,198.0
AU_QLD_098,2014,02,20,9,-2,157.3
AU_QLD_098,2014,02,21,39,9,7.8
AU_QLD_098,2014,02,22,23,0,49.8
AU_QLD_098,2014,02,23,30,19,262.1
AU_QLD_098,2014,02,24,27,1,394.7
AU_QLD_098,2014,02,25,1,-5,291.6
AU_QLD_098,2014,02,26,13,3,24.5
AU_QLD_098,2014,02,27,18,9,2.8
AU_QLD_098,2014,02,28,28,19,79.8
AU_QLD_098,2014,03,01,17,7,85.5
AU_QLD_098,2014,03,02,11,1,99.7
AU_QLD_098,2014,03,03,35,13,131.7
AU_QLD_098,2014,03,04,16,7,12.6
AU_QLD_098,2014,03,05,4,-3,164.6
AU_QLD_098,2014,03,06,39,26,259.2
AU_QLD_098,2014,03,07,37,13,99.2
AU_QLD_098,2014,03,08,10,2,291.4
AU_QLD_098,2014,03,09,14,2,170.0
AU_QLD_098,2014,03,10,20,-2,248.1
AU_QLD_098,2014,03,11,12,-1,24.0
AU_QLD_098,2014,03,12,16,-3,18.4
AU_QLD_098,2014,03,13,12,1,334.4
AU_QLD_098,2014,03,14,14,-2,323.5
AU_QLD_098,2014,03,15,29,-3,237.1
AU_QLD_098,2014,03,16,15,1,396.4
AU_QLD_098,2014,03,17,10,4,89.7
AU_QLD_098,2014,03,18,35,5,68.0
AU_QLD_098,2014,03,19,37,-1,104.3
AU_QLD_098,2014,03,20,2,-5,256.3
AU_QLD_098,2014,03,21,29,8,339.2
AU_QLD_098,2014,03,22,39,20,91.2
AU_QLD_098,2014,03,23,0,-4,388.0
AU_QLD_098,2014,03,24,38,13,367.2
AU_QLD_098,2014,03,25,17,-1,102.1
AU_QLD_098,2014,03,26,39,4,346.5
AU_QLD_098,2014,03,27,26,12,200.7
AU_QLD_098,2014,03,28,39,11,138.2
AU_QLD_098,2014,03,29,3,-3,281.2
AU_QLD_098,2014,03,30,30,-1,305.7
AU_QLD_098,2014,03,31,25,5,269.2
AU_QLD_098,2014,04,01,27,19,353.6
AU_QLD_098,2014,04,02,31,13,358.4
AU_QLD_098,2014,04,03,2,-5,239.2
AU_QLD_098,2014,04,04,8,2,379.4
AU_QLD_098,2014,04,05,38,19,244.3
AU_QLD_098,2014,04,06,2,-4,100.0
AU_QLD_098,2014,04,07,14,5,183.3
AU_QLD_098,2014,04,08,28,15,75.1
AU_QLD_098,2014,04,09,3,-3,179.8
AU_QLD_098,2014,04,10,16,-1,156.6
AU_QLD_098,2014,04,11,16,10,391.3
AU_QLD_098,2014,04,12,25,13,341.6
AU_QLD_098,2014,04,13,24,3,305.0
AU_QLD_098,2014,04,14,13,-1,230.1
AU_QLD_098,2014,04,15,28,20,49.1
AU_QLD_098,2014,04,16,12,1,338.8
AU_QLD_098,2014,04,17,10,-2,76.0
AU_QLD_098,2014,04,18,16,10,300.1
AU_QLD_098,2014,04,19,22,3,342.1
AU_QLD_098,2014,04,20,26,3,362.8
AU_QLD_098,2014,04,21,36,25,390.3
AU_QLD_098,2014,04,22,26,3,21.2
AU_QLD_098,2014,04,23,19,7,229.3
AU_QLD_098,2014,04,24,39,33,358.5
AU_QLD_098,2014,04,25,35,19,223.7
AU_QLD_098,2014,04,26,19,9,186.5
AU_QLD_098,2014,04,27,39,20,303.3
AU_QLD_098,2014,04,28,32,25,255.6
AU_QLD_098,2014,04,29,12,-2,103.8
AU_QLD_098,2014,04,30,20,-4,180.8
AU_QLD_098,2014,05,01,15,2,21.6
AU_QLD_098,2014,05,02,0,-3,156.0
AU_QLD_098,2014,05,03,35,18,159.8
AU_QLD_098,2014,05,04,29,9,155.4
AU_QLD_098,2014,05,05,32,20,392.4
AU_QLD_098,2014,05,06,37,20,231.2
AU_QLD_098,2014,05,07,12,-4,247.7
AU_QLD_098,2014,05,08,0,-7,103.7
AU_QLD_098,2014,05,09,6,-3,279.7
AU_QLD_098,2014,05,10,35,-1,391.4
AU_QLD_098,2014,05,11,37,10,257.3
AU_QLD_098,2014,05,12,34,25,274.8
AU_QLD_098,2014,05,13,21,5,307.5
AU_QLD_098,2014,05,14,15,3,230.8
AU_QLD_098,2014,05,15,1,-5,204.4
AU_QLD_098,2014,05,16,0,-2,67.5
AU_QLD_098,2014,05,17,17,-5,221.6
AU_QLD_098,2014,05,18,4,-5,220.2
AU_QLD_098,2014,05,19,38,0,313.8
AU_QLD_098,2014,05,20,6,-2,67.3
AU_QLD_098,2014,05,21,1,-5,85.6
AU_QLD_098,2014,05,22,24,-3,352.4
AU_QLD_098,2014,05,23,23,17,168.8
AU_QLD_098,2014,05,24,9,1,139.0
AU_QLD_098,2014,05,25,39,32,91.6
AU_QLD_098,2014,05,26,31,7,301.5
AU_QLD_098,2014,05,27,17,-1,378.4
AU_QLD_098,2014,05,28,21,13,291.1
AU_QLD_098,2014,05,29,24,15,81.7
AU_QLD_098,2014,05,30,14,5,58.5
AU_QLD_098,2014,05,31,1,-5,352.2
AU_QLD_098,2014,06,01,15,0,291.1
AU_QLD_098,2014,06,02,17,5,23.5
AU_QLD_098,2014,06,03,0,-4,48.3
AU_QLD_098,2014,06,04,19,12,249.0
AU_QLD_098,2014,06,05,3,-5,373.7
AU_QLD_098,2014,06,06,7,-2,45.7
AU_QLD_098,2014,06,07,35,15,215.7
AU_QLD_098,2014,06,08,27,4,392.5
AU_QLD_098,2014,06,09,6,-5,352.5
AU_QLD_098,2014,06,10,6,-3,179.4
AU_QLD_098,2014,06,11,19,-1,232.2
AU_QLD_098,2014,06,12,7,0,299.3
AU_QLD_098,2014,06,13,4,-4,45.5
AU_QLD_098,2014,06,14,10,-2,315.8
AU_QLD_098,2014,06,15,37,1,76.4
AU_QLD_098,2014,06,16,18,11,387.5
AU_QLD_098,2014,06,17,34,26,149.4
AU_QLD_098,2014,06,18,24,1,196.0
AU_QLD_098,2014,06,19,36,6,26.3
AU_QLD_098,2014,06,20,18,10,17.5
AU_QLD_098,2014,06,21,12,6,239.2
AU_QLD_098,2014,06,22,28,-4,48.4
AU_QLD_098,2014,06,23,14,4,331.7
AU_QLD_098,2014,06,24,18,1,326.1
AU_QLD_098,2014,06,25,31,16,294.1
AU_QLD_098,2014,06,26,19,-2,30.7
AU_QLD_098,2014,06,27,15,-4,248.7
AU_QLD_098,2014,06,28,23,17,290.6
AU_QLD_098,2014,06,29,8,-2,32.3
AU_QLD_098,2014,06,30,26,14,32.1
AU_QLD_098,2014,07,01,12,1,218.8
AU_QLD_098,2014,07,02,30,8,101.3
AU_QLD_098,2014,07,03,34,6,151.5
AU_QLD_098,2014,07,04,4,-5,325.5
AU_QLD_098,2014,07,05,33,-1,56.7
AU_QLD_098,2014,07,06,27,2,1.8
AU_QLD_098,2014,07,07,2,-4,35.8
AU_QLD_098,2014,07,08,31,3,286.7
AU_QLD_098,2014,07,09,18,0,92.7
AU_QLD_098,2014,07,10,19,-5,212.5
AU_QLD_098,2014,07,11,21,6,109.2
AU_QLD_098,2014,07,12,22,-5,396.5
AU_QLD_098,2014,07,13,12,0,286.3
AU_QLD_098,2014,07,14,10,-5,145.7
AU_QLD_098,2014,07,15,15,7,252.5
AU_QLD_098,2014,07,16,23,3,223.6
AU_QLD_098,2014,07,17,35,6,342.7
AU_QLD_098,2014,07,18,4,-3,199.5
AU_QLD_098,2014,07,19,13,4,330.8
AU_QLD_098,2014,07,20,22,11,344.5
AU_QLD_098,2014,07,21,21,7,284.5
AU_QLD_098,2014,07,22,7,-3,39.3
AU_QLD_098,2014,07,23,12,2,32.0
AU_QLD_098,2014,07,24,16,10,72.2
AU_QLD_098,2014,07,25,29,10,394.1
AU_QLD_098,2014,07,26,30,20,129.8
AU_QLD_098,2014,07,27,23,0,5.7
AU_QLD_098,2014,07,28,16,5,125.6
AU_QLD_098,2014,07,29,32,5,344.4
AU_QLD_098,2014,07,30,14,-1,391.1
AU_QLD_098,2014,07,31,19,2,178.6
AU_QLD_098,2014,08,01,27,17,394.5
AU_QLD_098,2014,08,02,27,14,190.0
AU_QLD_098,2014,08,03,12,-3,312.5
AU_QLD_098,2014,08,04,37,-5,79.2
AU_QLD_098,2014,08,05,15,8,95.7
AU_QLD_098,2014,08,06,33,21,229.1
AU_QLD_098,2014,08,07,20,4,100.0
AU_QLD_098,2014,08,08,9,-3,6.2
AU_QLD_098,2014,08,09,31,12,380.2
AU_QLD_098,2014,08,10,25,0,70.5
AU_QLD_098,2014,08,11,3,-5,190.5
AU_QLD_098,2014,08,12,29,-3,94.0
AU_QLD_098,2014,08,13,32,4,274.0
AU_QLD_098,2014,08,14,37,0,8.3
AU_QLD_098,2014,08,15,37,23,132.4
AU_QLD_098,2014,08,16,27,2,160.0
AU_QLD_098,2014,08,17,30,6,273.5
AU_QLD_098,2014,08,18,2,-4,100.7
AU_QLD_098,2014,08,19,22,-3,343.7
AU_QLD_098,2014,08,20,33,12,341.2
AU_QLD_098,2014,08,21,6,-2,377.7
AU_QLD_098,2014,08,22,6,-2,372.8
AU_QLD_098,2014,08,23,20,7,169.5
AU_QLD_098,2014,08,24,19,12,277.4
AU_QLD_098,2014,08,25,12,-2,172.6
AU_QLD_098,2014,08,26,12,-3,238.6
AU_QLD_098,2014,08,27,18,4,265.4
AU_QLD_098,2014,08,28,6,-4,184.0
AU_QLD_098,2014,08,29,5,-4,121.6
AU_QLD_098,2014,08,30,25,18,109.1
AU_QLD_098,2014,08,31,22,13,184.7
AU_QLD_098,2014,09,01,7,-2,312.4
AU_QLD_098,2014,09,02,30,10,130.7
AU_QLD_098,2014,09,03,18,5,87.7
AU_QLD_098,2014,09,04,11,-4,166.1
AU_QLD_098,2014,09,05,33,10,108.3
AU_QLD_098,2014,09,06,18,2,38.3
AU_QLD_098,2014,09,07,35,25,71.2
AU_QLD_098,2014,09,08,30,14,197.6
AU_QLD_098,2014,09,09,17,-3,109.3
AU_QLD_098,2014,09,10,39,-3,215.6
AU_QLD_098,2014,09,11,8,-2,116.7
AU_QLD_098,2014,09,12,12,2,99.0
AU_QLD_098,2014,09,13,13,-2,100.4
AU_QLD_098,2014,09,14,33,25,260.4
AU_QLD_098,2014,09,15,22,10,134.4
AU_QLD_098,2014,09,16,1,-5,339.2
AU_QLD_098,2014,09,17,31,24,184.7
AU_QLD_098,2014,09,18,12,-3,366.4
AU_QLD_098,2014,09,19,10,4,231.2
AU_QLD_098,2014,09,20,17,3,228.2
AU_QLD_098,2014,09,21,5,-5,196.5
AU_QLD_098,2014,09,22,5,-3,342.3
AU_QLD_098,2014,09,23,0,-6,271.1
AU_QLD_098,2014,09,24,2,-4,167.5
AU_QLD_098,2014,09,25,4,-2,46.3
AU_QLD_098,2014,09,26,25,1,77.7
AU_QLD_098,2014,09,27,36,3,182.4
AU_QLD_098,2014,09,28,31,8,77.5
AU_QLD_098,2014,09,29,15,0,96.6
AU_QLD_098,2014,09,30,11,3,226.7
AU_QLD_098,2014,10,01,3,-4,101.3
AU_QLD_098,2014,10,02,6,-3,229.5
AU_QLD_098,2014,10,03,3,-5,242.8
AU_QLD_098,2014,10,04,17,-3,310.4
AU_QLD_098,2014,10,05,2,-5,293.2
AU_QLD_098,2014,10,06,18,11,177.1
AU_QLD_098,2014,10,07,21,15,77.4
AU_QLD_098,2014,10,08,22,2,90.6
AU_QLD_098,2014,10,09,37,-5,349.8
AU_QLD_098,2014,10,10,16,-1,273.8
AU_QLD_098,2014,10,11,10,-1,233.2
AU_QLD_098,2014,10,12,16,6,334.2
AU_QLD_098,2014,10,13,16,5,374.8
AU_QLD_098,2014,10,14,5,-1,294.7
AU_QLD_098,2014,10,15,5,-3,302.5
AU_QLD_098,2014,10,16,27,7,162.2
AU_QLD_098,2014,10,17,8,2,250.5
AU_QLD_098,2014,10,18,5,-3,367.5
AU_QLD_098,2014,10,19,35,21,149.8
AU_QLD_098,2014,10,20,4,-3,168.2
AU_QLD_098,2014,10,21,2,-4,351.5
AU_QLD_098,2014,10,22,12,1,398.1
AU_QLD_098,2014,10,23,34,25,311.4
AU_QLD_098,2014,10,24,14,7,112.6
AU_QLD_098,2014,10,25,2,-4,143.4
AU_QLD_098,2014,10,26,16,5,306.2
AU_QLD_098,2014,10,27,28,21,316.2
AU_QLD_098,2014,10,28,30,-3,74.2
AU_QLD_098,2014,10,29,12,3,275.0
AU_QLD_098,2014,10,30,28,10,109.7
AU_QLD_098,2014,10,31,15,-4,317.5
AU_QLD_098,2014,11,01,18,5,38.4
AU_QLD_098,2014,11,02,21,9,83.7
AU_QLD_098,2014,11,03,30,2,335.7
AU_QLD_098,2014,11,04,24,13,273.4
AU_QLD_098,2014,11,05,36,19,358.8
AU_QLD_098,2014,11,06,18,7,23.0
AU_QLD_098,2014,11,07,1,-5,9.2
AU_QLD_098,2014,11,08,26,19,115.4
AU_QLD_098,2014,11,09,35,-1,105.4
AU_QLD_098,2014,11,10,23,15,167.2
AU_QLD_098,2014,11,11,26,16,154.2
AU_QLD_098,2014,11,12,19,-4,153.8
AU_QLD_098,2014,11,13,2,-4,385.7
AU_QLD_098,2014,11,14,32,1,381.6
AU_QLD_098,2014,11,15,6,-5,244.8
AU_QLD_098,2014,11,16,6,-1,173.0
AU_QLD_098,2014,11,17,6,-1,125.0
AU_QLD_098,2014,11,18,27,13,193.7
AU_QLD_098,2014,11,19,17,5,391.8
AU_QLD_098,2014,11,20,1,-5,103.1
AU_QLD_098,2014,11,21,27,-5,335.5
AU_QLD_098,2014,11,22,3,-4,363.6
AU_QLD_098,2014,11,23,8,-5,324.0
AU_QLD_098,2014,11,24,31,6,367.7
AU_QLD_098,2014,11,25,14,5,70.6
AU_QLD_098,2014,11,26,5,-2,84.6
AU_QLD_098,2014,11,27,23,4,314.3
AU_QLD_098,2014,11,28,13,0,79.8
AU_QLD_098,2014,11,29,20,-1,340.6
AU_QLD_098,2014,11,30,5,-1,116.0
AU_QLD_098,2014,12,01,2,-4,298.0
AU_QLD_098,2014,12,02,9,1,206.7
AU_QLD_098,2014,12,03,0,-4,248.8
AU_QLD_098,2014,12,04,16,0,181.5
AU_QLD_098,2014,12,05,15,4,246.2
AU_QLD_098,2014,12,06,37,12,117.0
AU_QLD_098,2014,12,07,16,-3,243.4
AU_QLD_098,2014,12,08,3,-4,301.0
AU_QLD_098,2014,12,09,17,-5,125.4
AU_QLD_098,2014,12,10,0,-7,397.3
AU_QLD_098,2014,12,11,8,-5,102.5
AU_QLD_098,2014,12,12,26,14,374.1
AU_QLD_098,2014,12,13,13,7,176.5
AU_QLD_098,2014,12,14,36,29,142.7
AU_QLD_098,2014,12,15,36,8,49.4
AU_QLD_098,2014,12,16,17,-5,73.0
AU_QLD_098,2014,12,17,32,-5,80.2
AU_QLD_098,2014,12,18,7,-4,96.4
AU_QLD_098,2014,12,19,33,25,277.0
AU_QLD_098,2014,12,20,30,18,285.4
AU_QLD_098,2014,12,21,15,1,188.8
AU_QLD_098,2014,12,22,6,0,284.4
AU_QLD_098,2014,12,23,3,-5,114.3
AU_QLD_098,2014,12,24,4,-5,28.5
AU_QLD_098,2014,12,25,28,-4,246.6
AU_QLD_098,2014,12,26,4,-3,219.3
AU_QLD_098,2014,12,27,0,-1,57.2
AU_QLD_098,2014,12,28,16,10,93.4
AU_QLD_098,2014,12,29,6,-3,206.5
AU_QLD_098,2014,12,30,39,30,102.2
AU_QLD_098,2014,12,31,2,-4,282.8
AU_QLD_098,2015,01,01,6,-2,58.5
AU_QLD_098,2015,01,02,1,-5,100.6
AU_QLD_098,2015,01,03,10,-5,115.1
AU_QLD_098,2015,01,04,24,9,213.3
AU_QLD_098,2015,01,05,36,-2,203.4
AU_QLD_098,2015,01,06,24,-3,233.4
AU_QLD_098,2015,01,07,35,7,205.5
AU_QLD_098,2015,01,08,29,8,204.6
AU_QLD_098,2015,01,09,4,-5,8.7
AU_QLD_098,2015,01,10,34,24,126.7
AU_QLD_098,2015,01,11,21,-3,203.2
AU_QLD_098,2015,01,12,30,9,335.0
AU_QLD_098,2015,01,13,29,5,122.3
AU_QLD_098,2015,01,14,33,18,146.5
AU_QLD_098,2015,01,15,22,11,183.4
AU_QLD_098,2015,01,16,7,-1,238.5
AU_QLD_098,2015,01,17,27,3,153.8
AU_QLD_098,2015,01,18,11,0,375.5
AU_QLD_098,2015,01,19,1,-5,136.5
AU_QLD_098,2015,01,20,13,-4,9.7
AU_QLD_098,2015,01,21,25,17,30.0
AU_QLD_098,2015,01,22,20,-4,29.6
AU_QLD_098,2015,01,23,20,-3,135.7
AU_QLD_098,2015,01,24,4,-4,370.2
AU_QLD_098,2015,01,25,37,25,81.1
AU_QLD_098,2015,01,26,33,-2,261.1
AU_QLD_098,2015,01,27,3,-3,220.2
AU_QLD_098,2015,01,28,17,2,200.7
AU_QLD_098,2015,01,29,19,10,187.3
AU_QLD_098,2015,01,30,14,7,30.3
AU_QLD_098,2015,01,31,17,9,1.0
AU_QLD_098,2015,02,01,9,-4,236.8
AU_QLD_098,2015,02,02,16,-5,132.4
AU_QLD_098,2015,02,03,8,-4,42.1
AU_QLD_098,2015,02,04,21,13,157.8
AU_QLD_098,2015,02,05,8,-4,64.5
AU_QLD_098,2015,02,06,31,13,54.7
AU_QLD_098,2015,02,07,10,-5,329.7
AU_QLD_098,2015,02,08,17,4,154.6
AU_QLD_098,2015,02,09,2,-5,258.0
AU_QLD_098,2015,02,10,14,-1,55.7
AU_QLD_098,2015,02,11,27,19,187.5
AU_QLD_098,2015,02,12,36,-1,143.0
AU_QLD_098,2015,02,13,28,-3,100.4
AU_QLD_098,2015,02,14,17,-4,194.1
AU_QLD_098,2015,02,15,5,-5,161.5
AU_QLD_098,2015,02,16,9,-5,388.5
AU_QLD_098,2015,02,17,18,-4,375.5
AU_QLD_098,2015,02,18,29,1,157.0
AU_QLD_098,2015,02,19,22,9,92.6
AU_QLD_098,2015,02,20,28,17,292.1
AU_QLD_098,2015,02,21,17,10,378.1
AU_QLD_098,2015,02,22,5,-2,83.5
AU_QLD_098,2015,02,23,26,19,123.7
AU_QLD_098,2015,02,24,19,-3,262.7
AU_QLD_098,2015,02,25,37,11,334.2
AU_QLD_098,2015,02,26,7,-5,139.4
AU_QLD_098,2015,02,27,22,16,160.4
AU_QLD_098,2015,02,28,1,-5,274.6
AU_QLD_098,2015,03,01,4,-3,212.5
AU_QLD_098,2015,03,02,31,0,13.1
AU_QLD_098,2015,03,03,22,14,347.0
AU_QLD_098,2015,03,04,4,-2,97.3
AU_QLD_098,2015,03,05,8,0,92.0
AU_QLD_098,2015,03,06,26,1,211.1
AU_QLD_098,2015,03,07,31,11,204.2
AU_QLD_098,2015,03,08,15,3,364.0
AU_QLD_098,2015,03,09,8,-1,375.1
AU_QLD_098,2015,03,10,12,3,197.0
AU_QLD_098,2015,03,11,5,-3,325.5
AU_QLD_098,2015,03,12,8,-2,379.7
AU_QLD_098,2015,03,13,39,32,276.1
AU_QLD_098,2015,03,14,9,0,347.6
AU_QLD_098,2015,03,15,12,-1,101.6
AU_QLD_098,2015,03,16,11,-5,310.6
AU_QLD_098,2015,03,17,2,-5,22.3
AU_QLD_098,2015,03,18,30,0,254.5
AU_QLD_098,2015,03,19,18,-4,60.7
AU_QLD_098,2015,03,20,3,-5,55.3
AU_QLD_098,2015,03,21,37,22,92.3
AU_QLD_098,2015,03,22,7,-4,70.2
AU_QLD_098,2015,03,23,18,3,12.8
AU_QLD_098,2015,03,24,23,10,21.4
AU_QLD_098,2015,03,25,37,27,231.6
AU_QLD_098,2015,03,26,26,13,316.3
AU_QLD_098,2015,03,27,33,-3,198.6
AU_QLD_098,2015,03,28,34,12,105.5
AU_QLD_098,2015,03,29,7,-5,38.7
AU_QLD_098,2015,03,30,18,10,121.7
AU_QLD_098,2015,03,31,28,1,216.4
AU_QLD_098,2015,04,01,16,0,108.0
AU_QLD_098,2015,04,02,14,-3,268.4
AU_QLD_098,2015,04,03,36,15,164.4
AU_QLD_098,2015,04,04,7,-5,37.5
AU_QLD_098,2015,04,05,31,-5,85.7
AU_QLD_098,2015,04,06,8,-1,39.0
AU_QLD_098,2015,04,07,37,20,166.7
AU_QLD_098,2015,04,08,23,13,60.3
AU_QLD_098,2015,04,09,35,0,255.5
AU_QLD_098,2015,04,10,17,-3,266.5
AU_QLD_098,2015,04,11,24,13,169.5
AU_QLD_098,2015,04,12,24,-5,301.2
AU_QLD_098,2015,04,13,23,0,256.6
AU_QLD_098,2015,04,14,29,7,275.1
AU_QLD_098,2015,04,15,19,-5,243.2
AU_QLD_098,2015,04,16,6,-4,11.3
AU_QLD_098,2015,04,17,34,22,306.4
AU_QLD_098,2015,04,18,17,10,133.7
AU_QLD_098,2015,04,19,11,5,175.7
AU_QLD_098,2015,04,20,7,0,212.2
AU_QLD_098,2015,04,21,31,-2,141.6
AU_QLD_098,2015,04,22,9,-1,62.6
AU_QLD_098,2015,04,23,26,9,132.5
AU_QLD_098,2015,04,24,6,0,186.5
AU_QLD_098,2015,04,25,2,-5,346.3
AU_QLD_098,2015,04,26,11,1,256.1
AU_QLD_098,2015,04,27,39,28,234.0
AU_QLD_098,2015,04,28,32,13,396.5
AU_QLD_098,2015,04,29,9,-5,49.7
AU_QLD_098,2015,04,30,33,-1,59.2
AU_QLD_098,2015,05,01,5,-3,203.4
AU_QLD_098,2015,05,02,18,0,380.5
AU_QLD_098,2015,05,03,8,-4,330.0
AU_QLD_098,2015,05,04,10,2,208.8
AU_QLD_098,2015,05,05,9,3,239.1
AU_QLD_098,2015,05,06,0,-1,363.3
AU_QLD_098,2015,05,07,27,16,398.7
AU_QLD_098,2015,05,08,25,13,112.5
AU_QLD_098,2015,05,09,16,8,286.7
AU_QLD_098,2015,05,10,23,8,167.6
AU_QLD_098,2015,05,11,14,2,102.4
AU_QLD_098,2015,05,12,10,-5,42.3
AU_QLD_098,2015,05,13,6,-5,193.7
AU_QLD_098,2015,05,14,27,9,322.3
AU_QLD_098,2015,05,15,39,7,346.4
AU_QLD_098,2015,05,16,4,-5,207.1
